1030;GMRBXMY000552;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gmrbxmy000552-mat-day-chuyen-vang-18k-dinh-da-ruby-pnj-01.png;Mặt dây chuyền Vàng 18K đính đá Ruby PNJ RBXMY000552;7.556.000;6;3;9;;Ruby;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;5,285;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1031;GMXMXMY004414;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gmxmxmy004414-mat-day-chuyen-vang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY004414;8.769.000;6;3;7;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;10,85;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1032;GMXM00Y000565;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gmxm00y000565-mat-day-chuyen-vang-y-18k-pnj-01.png;Mặt dây chuyền Vàng Ý 18K PNJ XM00Y000565;2.429.100;6;3;5;;Xoàn mỹ;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng;4,52;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1033;GMXM00Y000564;https://cdn.pnj.io/images/thumbnails/300/300/detailed/105/gmxm00y000564-mat-day-chuyen-vang-y-18k-dinh-da-cz-pnj-01.png;Mặt dây chuyền Vàng Ý 18K đính đá CZ PNJ XM00Y000564;4.834.800;6;3;6;;Xoàn mỹ;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng;9,355;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1034;GMTPMXC000004;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gmtpmxc000004-mat-day-chuyen-vang-14k-dinh-da-topaz-pnj-01.png;Mặt dây chuyền Vàng 14K đính đá Topaz PNJ TPMXC000004;5.743.000;6;3;7;;Topaz;;;Mix đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng;5,90818;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1035;GMRBXMY000556;https://cdn.pnj.io/images/thumbnails/300/300/detailed/104/gmrbxmy000556-mat-day-chuyen-vang-18k-dinh-da-ruby-pnj-01.png;Mặt dây chuyền Vàng 18K đính đá Ruby PNJ RBXMY000556;8.645.000;6;3;6;;Ruby;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng;7,31444;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1036;GM0000Y001114;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000y001114-mat-day-chuyen-vang-18k-pnj.png;Mặt dây chuyền Vàng 18K PNJ 0000Y001114;5.397.000;6;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,6179;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1037;GMXMXMY061093;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gmxmxmy061093-mat-day-chuyen-vang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY061093;4.542.400;6;3;7;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;7,61;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1038;GM0000Y000881;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000y000881-mat-day-chuyen-vang-24k-pnj.png;Mặt dây chuyền Vàng 24K PNJ 0000Y000881;2.950.000;6;3;9;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;4,95083;Vàng 24K;;;;;;;;;;;;;;;;;;;;0
1039;GMPF00H000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gmpf00h000002-mat-day-chuyen-vang-14k-dinh-ngoc-trai-freshwater-pnj.png;Mặt dây chuyền Vàng 14K đính Ngọc trai Freshwater PNJ PF00H000002;3.328.000;6;3;10;;Freshwater Pearl;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;1,7925;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1040;GM0000Y000886;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000y000886-mat-day-chuyen-vang-24k-pnj.png;Mặt dây chuyền Vàng 24K PNJ 0000Y000886;4.728.000;6;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,20857;Vàng 24K;;;;;;;;;;;;;;;;;;;;0
1041;GM0000W000453;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000w000453-mat-day-chuyen-vang-trang-y-18k-pnj.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000453;3.464.000;6;3;7;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;5,77315;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1042;GMXMXMY004364;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gmxmxmy004364-mat-day-chuyen-vang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY004364;5.434.000;6;3;9;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;5,6229;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1043;SMXMXMH000019;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/smxmxmh000019-mat-day-chuyen-bac-dinh-da-pnjsilver.png;Mặt dây chuyền bạc đính đá PNJSilver XMXMH000019;525.000;6;2;8;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1044;GMXM00Y001201;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gmxm00y001201-mat-day-chuyen-vang-24k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 24K đính đá CZ PNJ XM00Y001201;3.097.000;6;3;7;;Xoàn mỹ;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;5,1387;Vàng 24K;;;;;;;;;;;;;;;;;;;;0
1045;GM0000W000455;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000w000455-mat-day-chuyen-vang-trang-y-18k-pnj.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000455;6.960.000;6;3;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;11,6;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1046;GMXMXMY004366;https://cdn.pnj.io/images/thumbnails/300/300/detailed/101/gmxmxmy004366-mat-day-chuyen-vang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY004366;5.458.000;6;3;8;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;5,75208;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1047;GM0000Y001046;https://cdn.pnj.io/images/thumbnails/300/300/detailed/100/gm0000y001046-mat-day-chuyen-nam-vang-18k-pnj.png;Mặt dây chuyền nam Vàng 18K PNJ 0000Y001046;12.388.720;6;3;5;;Không gắn đá;;;Không gắn đá;;Nam;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Chàng,Cho Ba;23,79538;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1048;GMSPXMW000081;https://cdn.pnj.io/images/thumbnails/300/300/detailed/101/gmspxmw000081-mat-day-chuyen-vang-trang-14k-dinh-da-saphire-pnj-01_uugf-hl.png;Mặt dây chuyền Vàng trắng 14K đính đá Saphire PNJ SPXMW000081;8.675.100;6;3;10;;Sapphire;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;3,59556;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1049;SMXMXMW060012;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/smxmxmw060012-mat-day-chuyen-bac-dinh-da-pnjsilver-001.png;Mặt dây chuyền Bạc đính đá PNJSilver XMXMW060012;1.145.000;6;2;10;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
1050;GMXMXMY004365;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gmxmxmy004365-mat-day-chuyen-vang-18k-dinh-da-cz-pnj-001.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY004365;5.330.000;6;3;5;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;5,85708;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1051;SMZTZTB000001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/smztztb000001-mat-day-chuyen-bac-dinh-da-pnjsilver-001.png;Mặt dây chuyền Bạc đính đá PNJSilver ZTZTB000001;495.000;6;2;6;;Sythetic;;;Sythetic;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1052;GM00DDW000328;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gm00ddw000328-vo-mat-day-chuyen-kim-cuong-vang-trang-18k-pnj-001.png;Vỏ mặt dây chuyền Kim cương Vàng trắng 18K PNJ 00DDW000328;52.942.000;6;3;6;;Không gắn đá;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;7,58;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1053;SMXMXMW060013;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/smxmxmw060013-mat-day-chuyen-bac-dinh-da-pnjsilver-hinh-nguyet-que.png;Mặt dây chuyền bạc đính đá PNJSilver hình nguyệt quế XMXMW060013;895.000;6;2;10;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1054;SMXMXMW060014;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/smxmxmw060014-mat-day-chuyen-bac-dinh-da-pnjsilver-hinh-hoa-hong.png;Mặt dây chuyền bạc đính đá PNJSilver hình hoa hồng XMXMW060014;655.000;6;2;6;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1055;GM0000W000454;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gm0000w000454-mat-day-chuyen-vang-trang-y-18k-pnj-001.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000454;7.399.000;6;3;10;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;12,33149;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1056;GMXM00W000496;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gmxm00w000496-mat-day-chuyen-vang-trang-18k-dinh-da-cz-pnj-01.png;Mặt dây chuyền Vàng trắng 18K đính đá CZ PNJ XM00W000496;5.798.000;6;3;8;;Xoàn mỹ;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;9,10754;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1057;GM0000W000399;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gm0000w000399-mat-day-chuyen-vang-trang-y-18k-pnj-01.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000399;2.591.000;6;3;9;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;3,63521;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1058;GM0000W000412;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gm0000w000412-mat-day-chuyen-vang-trang-y-18k-pnj.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000412;2.989.000;6;3;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;4,98139;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1059;GMCTXMY000285;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gmctxmy000285-mat-day-chuyen-vang-18k-dinh-da-citrine-pnj.png;Mặt dây chuyền Vàng 18K đính đá Citrine PNJ CTXMY000285;7.381.000;6;3;7;;Citrine;Vàng;Giọt;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;5,69593;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1060;GMXMXMW001562;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/gmxmxmw001562-mat-day-chuyen-vang-trang-10k-dinh-da-ecz-pnj-001.png;Mặt dây chuyền Vàng trắng 10K đính đá ECZ PNJ XMXMW001562;5.541.000;6;3;5;;Xoàn mỹ;Trắng;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,92395;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
1061;SMXM00H000020;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/smxm00h000020-mat-day-chuyen-bac-pnjsilver.png;Mặt dây chuyền Bạc PNJSilver XM00H000020;395.000;6;2;10;;Xoàn mỹ;Trắng;Tròn;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1062;GM0000Y000882;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gm0000y000882-mat-day-chuyen-vang-24k-pnj-01.png;Mặt dây chuyền Vàng 24K PNJ 0000Y000882;2.687.000;6;3;9;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;4,34364;Vàng 24K;;;;;;;;;;;;;;;;;;;;0
1063;GMDDDDW001064;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmddddw001064-mat-day-chuyen-kim-cuong-vang-trang-14k-pnj.png;Mặt dây chuyền Kim cương Vàng trắng 14K PNJ DDDDW001064;107.077.000;6;3;10;;Diamond;Trắng;Tròn;Diamond;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;7,72568;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1064;SMXMXMW000027;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/smxmxmw000027-mat-day-chuyen-bac-dinh-da-ecz-pnjsilver-01.png;Mặt dây chuyền Bạc đính đá ECZ PNJSilver XMXMW000027;475.000;6;2;8;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
1065;SMZT00B000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/smzt00b000002-mat-day-chuyen-nam-bac-dinh-da-pnjsilver.png;Mặt dây chuyền nam bạc đính đá PNJSilver ZT00B000002;495.000;6;2;7;;Sythetic;;;Không gắn đá;;Nam;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
1066;GM0000W000398;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gm0000w000398-mat-day-chuyen-vang-trang-y-18k-pnj-001.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000398;2.915.000;6;3;5;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;4,85752;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1067;GMSPXMW000179;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmspxmw000179-mat-day-chuyen-vang-trang-14k-dinh-da-sapphire-pnj.png;Mặt dây chuyền Vàng trắng 14K đính đá Sapphire PNJ SPXMW000179;11.238.000;6;3;9;;Sapphire;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;6,14769;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1068;SMZT00B000003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmzt00b000003-mat-day-chuyen-nam-bac-pnjsilver.png;Mặt dây chuyền nam bạc PNJSilver ZT00B000003;395.000;6;2;9;;Sythetic;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
1069;GMRBXMY000369;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmrbxmy000369-mat-day-chuyen-vang-18k-dinh-da-ruby-pnj.png;Mặt dây chuyền Vàng 18K đính đá Ruby PNJ RBXMY000369;7.343.000;6;3;5;;Ruby;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;4,44;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1070;GMMGDDX000024;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmmgddx000024-mat-day-chuyen-vang-18k-dinh-da-morganite-pnj-001.png;Mặt dây chuyền Vàng 18K đính đá Morganite PNJ MGDDX000024;26.768.000;6;3;6;;Morganite;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;3,81857;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1071;GM0000W000331;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gm0000w000331-mat-day-chuyen-vang-trang-y-18k-pnj.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000331;5.899.000;6;3;10;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;9,83062;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1072;GMXM00W000495;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gmxm00w000495-mat-day-chuyen-vang-trang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng trắng 18K đính đá CZ PNJ XM00W000495;4.736.000;6;3;5;;Xoàn mỹ;Trắng;Tròn;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;7,83964;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1073;GM0000W000452;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/gm0000w000452-mat-day-chuyen-vang-trang-y-18k-pnj.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000452;2.609.000;6;3;10;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;4,34681;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1074;GMPSDDC000042;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmpsddc000042-mat-day-chuyen-vang-18k-dinh-ngoc-trai-south-sea-pnj-001.png;Mặt dây chuyền Vàng 18K đính Ngọc trai South Sea PNJ PSDDC000042;39.520.000;6;3;9;;Southsea Pearl;Vàng;Tròn;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,355;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1075;GMXMXMY061095;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmxmxmy061095-mat-day-chuyen-vang-18k-dinh-da-cz-pnj.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY061095;11.604.800;6;3;6;;Xoàn mỹ;Trắng;Tròn;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;19,6504;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1076;GMPAXMW000022;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmpaxmw000022-mat-day-chuyen-vang-trang-14k-dinh-ngoc-trai-akoya-pnj-01.png;Mặt dây chuyền Vàng trắng 14K đính Ngọc trai Akoya PNJ PAXMW000022;6.484.500;6;3;8;;Akoya Pearl;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;3,34;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1077;GMTZDDW000031;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmtzddw000031-mat-day-chuyen-vang-trang-14k-dinh-da-tanzanite-pnj-001.png;Mặt dây chuyền Vàng trắng 14K đính đá Tanzanite PNJ TZDDW000031;53.874.000;6;3;9;;Tanzanite;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;8,69143;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1078;GMTZDDW000029;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmtzddw000029-mat-day-chuyen-vang-trang-14k-dinh-da-tanzanite-001.png;Mặt dây chuyền Vàng trắng 14K đính đá Tanzanite PNJ TZDDW000029;48.099.000;6;3;9;;Tanzanite;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;7,0625;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1079;GM0000C000207;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gm0000c000207-mat-day-chuyen-vang-18k-pnj-001.png;Mặt dây chuyền nam Vàng 18K PNJ 0000C000207;11.321.100;6;3;6;;Không gắn đá;;;Không gắn đá;;Nam;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Chàng,Cho Ba;21,695;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1080;GMMGDDX000025;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmmgddx000025-mat-day-chuyen-vang-18k-dinh-da-morganite-pnj-001.png;Mặt dây chuyền Vàng 18K đính đá Morganite PNJ MGDDX000025;43.471.000;6;3;7;;Morganite;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;9,58167;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1081;GM0000Y060178;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gm0000y060178-mat-day-chuyen-vang-18k-pnj.png;Mặt dây chuyền Vàng 18K PNJ 0000Y060178;5.211.000;6;3;9;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;5,54043;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1082;GM00DDW000058;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gm00ddw000058-vo-mat-day-chuyen-vang-trang-18k-pnj-01.png;Vỏ mặt dây chuyền Vàng trắng 18K PNJ 00DDW000058;76.664.000;6;3;7;;Không gắn đá;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;13,55;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1083;GMDDDDW001019;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmddddw001019-mat-day-chuyen-kim-cuong-vang-trang-14k-pnj-01.png;Mặt dây chuyền Kim cương Vàng trắng 14K PNJ DDDDW001019;22.342.000;6;3;9;;Diamond;;;Diamond;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;4,13565;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
1084;GMXM00X000013;https://cdn.pnj.io/images/thumbnails/300/300/detailed/105/gmxm00x000013-mat-day-chuyen-vang-10k-dinh-da-ecz-pnj-0001.png;Mặt dây chuyền Vàng 10K đính đá ECZ STYLE By PNJ XM00X000013;2.915.000;6;4;8;;Xoàn mỹ;Trắng;Tròn;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;4,16667;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
1085;GMXMXMY061096;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gmxmxmy061096-mat-day-chuyen-vang-18k-dinh-da-cz-pnj-01.png;Mặt dây chuyền Vàng 18K đính đá CZ PNJ XMXMY061096;9.551.200;6;3;5;;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Tình yêu,Cầu hôn,Quà cưới - Kỷ niệm ngày cưới;Cho Nàng,Cho Mẹ;16,32227;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1086;GM0000W000397;https://cdn.pnj.io/images/thumbnails/300/300/detailed/101/gm0000w000397-mat-day-chuyen-vang-trang-y-18k-pnj-5.png;Mặt dây chuyền Vàng trắng Ý 18K PNJ 0000W000397;3.605.000;6;3;8;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;6,007;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
1087;SMXMXMW000029;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/smxmxmw000029-mat-day-chuyen-bac-dinh-da-pnjsilver.png;Mặt dây chuyền bạc đính đá PNJSilver XMXMW000029;545.000;6;2;10;The language of flowers;Xoàn mỹ;;;Xoàn mỹ;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
